,CustomerID,no_bills,sum_bill,Recency,Recency_min,Average_bill,Recency_int,month_interval,no_of_visit_per_month,,,
1868,14896,2,468.77,19-05-2011 10:20,09-12-2010 12:24,234.385,5,5.333333333,2.666666667,,5.456965062,
1869,14897,4,1366.38,02-12-2011 10:32,16-02-2011 08:37,341.595,12,9.633333333,2.408333333,,5.833625825,
1870,14898,6,1303.52,16-11-2011 14:54,03-12-2010 15:25,217.2533333,11,11.56666667,1.927777778,,5.381064107,
1871,14901,9,1421.29,28-11-2011 17:09,02-12-2010 11:20,157.9211111,11,12.03333333,1.337037037,,5.062095612,
1872,14902,1,332.66,14-11-2011 10:34,14-11-2011 10:34,332.66,11,0,0,,5.807120947,
1873,14903,5,2810.63,18-11-2011 16:07,06-03-2011 11:50,562.126,11,8.566666667,1.713333333,,6.331726024,
1874,14904,2,1025.44,07-12-2011 12:55,14-11-2011 09:13,512.72,12,0.766666667,0.383333333,,6.239729887,
1875,14905,2,616.15,05-07-2011 12:41,20-04-2011 10:48,308.075,7,2.533333333,1.266666667,,5.73034326,
1876,14907,7,3501.1,06-12-2011 14:14,07-12-2010 10:14,500.1571429,12,12.13333333,1.733333333,,6.214922335,
1877,14908,1,277.8,26-09-2011 12:56,26-09-2011 12:56,277.8,9,0,0,,5.62690143,
1878,14910,4,434.35,07-12-2011 10:06,16-10-2011 11:06,108.5875,12,1.7,0.425,,4.6875563,
1879,14911,198,136222.52,08-12-2011 15:54,01-12-2010 14:05,687.9925253,12,12.4,0.062626263,,6.533777973,
1880,14912,2,867.85,23-11-2011 09:20,07-04-2011 11:06,433.925,11,7.633333333,3.816666667,,6.072871708,
1881,14913,4,1227.43,04-11-2011 08:29,15-12-2010 14:35,306.8575,11,10.76666667,2.691666667,,5.72638347,
1882,14915,2,307.48,09-09-2011 13:34,07-03-2011 09:39,153.74,9,6.2,3.1,,5.035262864,
1883,14916,4,1268.98,30-09-2011 09:20,19-01-2011 15:30,317.245,9,8.433333333,2.108333333,,5.759674346,
1884,14918,2,1610.15,16-08-2011 11:50,08-07-2011 12:50,805.075,8,1.266666667,0.633333333,,6.690935441,
1885,14920,2,977.77,11-05-2011 10:32,11-05-2011 10:31,488.885,5,0,0,,6.192127288,
1886,14921,2,1316.07,09-11-2011 13:17,22-05-2011 12:51,658.035,11,5.7,2.85,,6.489258121,
1887,14923,1,749.1,20-10-2011 11:51,20-10-2011 11:51,749.1,10,0,0,,6.618872486,
1888,14924,1,310.05,08-04-2011 09:25,08-04-2011 09:25,310.05,4,0,0,,5.736733575,
1889,14929,1,223.88,07-11-2011 17:21,07-11-2011 17:21,223.88,11,0,0,,5.411110194,
1890,14930,3,2372.86,23-08-2011 10:31,10-03-2011 14:42,790.9533333,8,5.5,1.833333333,,6.673238969,
1891,14931,4,864.68,05-12-2011 10:19,13-04-2011 09:32,216.17,12,7.866666667,1.966666667,,5.376065135,
1892,14932,1,313.53,09-12-2010 11:48,09-12-2010 11:48,313.53,0,0,0,,5.747895049,
1893,14934,2,1890.94,19-09-2011 10:10,02-03-2011 11:48,945.47,9,6.666666667,3.333333333,,6.851682158,
1894,14935,1,1784.71,15-02-2011 14:44,15-02-2011 14:44,1784.71,2,0,0,,7.487011216,
1895,14936,8,8137.02,06-11-2011 10:30,09-03-2011 11:53,1017.1275,11,8.033333333,1.004166667,,6.924737757,
1896,14937,3,1621.88,14-10-2011 12:29,01-08-2011 14:16,540.6266667,10,2.433333333,0.811111111,,6.292728961,
1897,14944,12,5900.25,10-11-2011 09:10,16-02-2011 12:47,491.6875,11,8.866666667,0.738888889,,6.197843352,
1898,14946,1,100.9,25-11-2011 13:33,25-11-2011 13:33,100.9,11,0,0,,4.614129927,
1899,14947,2,275.82,28-09-2011 15:48,01-08-2011 09:31,137.91,9,1.933333333,0.966666667,,4.926601298,
1900,14948,6,1101.97,16-11-2011 17:16,04-05-2011 14:52,183.6616667,11,6.533333333,1.088888889,,5.213095297,
1901,14950,1,371.2,20-11-2011 13:48,20-11-2011 13:48,371.2,11,0,0,,5.916741001,
1902,14951,1,311.69,21-09-2011 15:15,21-09-2011 15:15,311.69,9,0,0,,5.742009104,
1903,14952,11,8099.49,11-10-2011 10:33,10-12-2010 12:48,736.3172727,10,10.13333333,0.921212121,,6.601661103,
1904,14953,1,289.82,14-11-2011 14:59,14-11-2011 14:59,289.82,11,0,0,,5.669260041,
1905,14954,1,336.17,27-11-2011 14:30,27-11-2011 14:30,336.17,11,0,0,,5.817616984,
1906,14957,1,58.49,31-03-2011 17:59,31-03-2011 17:59,58.49,3,0,0,,4.068855799,
1907,14958,3,499.68,15-07-2011 14:20,08-04-2011 11:28,166.56,7,3.266666667,1.088888889,,5.115355605,
1908,14959,4,695.42,06-10-2011 18:23,16-02-2011 13:00,173.855,10,7.733333333,1.933333333,,5.158221618,
1909,14960,2,221.27,01-12-2011 12:54,21-06-2011 13:38,110.635,12,5.4,2.7,,4.706236495,
1910,14961,9,7044.68,29-11-2011 09:42,14-12-2010 11:38,782.7422222,11,11.63333333,1.292592593,,6.662803424,
1911,14962,1,126.7,14-03-2011 09:42,14-03-2011 09:42,126.7,3,0,0,,4.841822087,
1912,14963,5,1487.8,30-11-2011 12:16,09-06-2011 12:30,297.56,11,5.766666667,1.153333333,,5.695615885,
1913,14964,1,206.21,06-04-2011 14:13,06-04-2011 14:13,206.21,4,0,0,,5.328895067,
1914,14965,2,599,04-09-2011 13:20,04-09-2011 13:15,299.5,9,0,0,,5.702114418,
1915,14966,1,191.32,25-11-2011 12:20,25-11-2011 12:20,191.32,11,0,0,,5.253947419,
1916,14967,1,463.8,21-10-2011 11:06,21-10-2011 11:06,463.8,10,0,0,,6.139453425,
1917,14968,1,147.59,09-11-2011 13:58,09-11-2011 13:58,147.59,11,0,0,,4.994438159,
1918,14970,4,1592.06,02-10-2011 13:44,27-01-2011 12:23,398.015,10,8.266666667,2.066666667,,5.986489693,
1919,14971,3,1116.57,04-11-2011 17:07,27-10-2011 13:33,372.19,11,0.266666667,0.088888889,,5.919404477,
1920,14972,1,114.77,03-08-2011 14:54,03-08-2011 14:54,114.77,8,0,0,,4.742930126,
1921,14973,3,1314.45,24-08-2011 15:51,28-04-2011 12:22,438.15,8,3.933333333,1.311111111,,6.082561318,
1922,14974,1,114.39,02-11-2011 13:01,02-11-2011 13:01,114.39,11,0,0,,4.739613663,
1923,14975,1,279.94,13-10-2011 14:08,13-10-2011 14:08,279.94,10,0,0,,5.634575294,
1924,14976,6,774.86,13-10-2011 16:33,17-01-2011 11:09,129.1433333,10,8.966666667,1.494444444,,4.860922899,
1925,14978,5,1931.42,28-09-2011 13:07,13-01-2011 12:03,386.284,9,8.6,1.72,,5.95657285,
1926,14981,1,102.12,07-04-2011 13:45,07-04-2011 13:45,102.12,4,0,0,,4.626148592,
1927,14984,2,213.27,20-11-2011 14:28,12-06-2011 11:04,106.635,11,5.366666667,2.683333333,,4.669411788,
1928,14985,2,296.75,25-05-2011 14:29,16-12-2010 19:51,148.375,5,5.3,2.65,,4.999742853,
1929,14987,2,326.4,24-11-2011 09:59,09-12-2010 12:13,163.2,11,11.63333333,5.816666667,,5.094976443,
1930,14988,1,334.54,12-05-2011 12:05,12-05-2011 12:05,334.54,5,0,0,,5.812756454,
1931,14995,2,233.23,01-11-2011 11:39,04-03-2011 13:14,116.615,11,8.033333333,4.016666667,,4.758877911,
1932,14997,3,546.2,24-10-2011 13:28,14-06-2011 16:52,182.0666667,10,4.366666667,1.455555556,,5.20437292,
1933,14998,2,429.87,22-06-2011 17:30,12-04-2011 16:28,214.935,6,2.366666667,1.183333333,,5.370335657,
1934,15000,1,490.52,23-10-2011 11:42,23-10-2011 11:42,490.52,10,0,0,,6.195466053,
1935,15002,4,1641.76,16-08-2011 10:44,07-12-2010 13:16,410.44,8,8.366666667,2.091666667,,6.017229755,
1936,15004,1,1245.93,15-07-2011 14:05,15-07-2011 14:05,1245.93,7,0,0,,7.127637518,
1937,15005,28,6314.87,24-11-2011 12:25,08-12-2010 14:36,225.5310714,11,11.66666667,0.416666667,,5.418457938,
1938,15006,1,497.14,19-10-2011 15:08,19-10-2011 15:08,497.14,10,0,0,,6.208871677,
1939,15007,1,156.91,03-07-2011 16:00,03-07-2011 16:00,156.91,7,0,0,,5.055672393,
1940,15009,3,1261.78,27-11-2011 13:35,14-11-2011 17:40,420.5933333,11,0.4,0.133333333,,6.041666413,
1941,15010,1,308.94,04-11-2011 12:42,04-11-2011 12:42,308.94,11,0,0,,5.733147083,
1942,15012,2,423.04,17-10-2011 12:22,01-12-2010 12:49,211.52,10,10.63333333,5.316666667,,5.354319557,
1943,15014,2,260.17,27-10-2011 20:07,16-06-2011 19:40,130.085,10,4.433333333,2.216666667,,4.868188083,
1944,15016,1,170.04,20-06-2011 12:06,20-06-2011 12:06,170.04,6,0,0,,5.136033703,
1945,15017,1,125.58,06-11-2011 10:33,06-11-2011 10:33,125.58,11,0,0,,4.832943006,
1946,15018,3,496.21,01-11-2011 12:47,07-12-2010 10:47,165.4033333,11,10.96666667,3.655555556,,5.108386936,
1947,15019,1,266,18-03-2011 12:35,18-03-2011 12:35,266,3,0,0,,5.583496309,
1948,15021,9,1914.82,01-12-2011 11:53,08-12-2010 12:17,212.7577778,12,11.9,1.322222222,,5.360154325,
1949,15022,4,905.04,28-11-2011 12:35,23-10-2011 15:47,226.26,11,1.166666667,0.291666667,,5.42168478,
1950,15023,11,6757.26,06-12-2011 17:23,05-12-2010 13:49,614.2963636,12,12.2,1.109090909,,6.420477489,
1951,15024,10,1661.33,30-11-2011 12:06,07-12-2010 13:20,166.133,11,11.9,1.19,,5.112788672,
1952,15025,1,377.01,06-11-2011 15:20,06-11-2011 15:20,377.01,11,0,0,,5.932271712,
1953,15026,3,464.2,20-09-2011 13:52,07-03-2011 13:45,154.7333333,9,6.566666667,2.188888889,,5.041703205,
1954,15027,4,1066.15,09-11-2011 10:16,15-04-2011 14:14,266.5375,11,6.9,1.725,,5.585514947,
1955,15028,4,627.13,01-12-2011 14:06,06-12-2010 12:47,156.7825,12,12,3,,5.054859495,
1956,15030,2,518.28,29-09-2011 10:50,16-03-2011 15:34,259.14,9,6.533333333,3.266666667,,5.557368456,
1957,15031,4,668.14,05-12-2011 14:19,02-03-2011 14:46,167.035,12,9.233333333,2.308333333,,5.118203371,
1958,15032,3,4959.1,28-03-2011 15:03,08-12-2010 12:57,1653.033333,3,3.666666667,1.222222222,,7.410367263,
1959,15033,10,2583.37,05-12-2011 12:40,14-01-2011 13:28,258.337,12,10.8,1.08,,5.554264934,
1960,15034,8,4308.61,24-11-2011 12:11,21-12-2010 09:47,538.57625,11,11.26666667,1.408333333,,6.288929084,
1961,15035,1,252.73,11-09-2011 11:08,11-09-2011 11:08,252.73,9,0,0,,5.532321725,
1962,15036,3,465.55,28-09-2011 15:42,13-06-2011 12:19,155.1833333,9,3.566666667,1.188888889,,5.044607214,
1963,15038,6,705.49,12-10-2011 11:33,05-12-2010 10:54,117.5816667,10,10.36666667,1.727777778,,4.767133128,
1964,15039,47,19914.44,30-11-2011 11:31,06-12-2010 11:26,423.7114894,11,11.96666667,0.254609929,,6.049052774,
1965,15041,1,180.35,22-06-2011 16:16,22-06-2011 16:16,180.35,6,0,0,,5.194899407,
1966,15042,1,135.93,24-05-2011 16:25,24-05-2011 16:25,135.93,5,0,0,,4.912140047,
1967,15043,1,537,08-11-2011 14:26,08-11-2011 14:26,537,11,0,0,,6.285998095,
1968,15044,17,7673.63,20-11-2011 13:20,12-12-2010 14:27,451.39,11,11.4,0.670588235,,6.112331711,
1969,15045,2,735.66,11-07-2011 11:33,27-03-2011 11:44,367.83,7,3.5,1.75,,5.907620875,
1970,15046,15,5194.82,30-11-2011 15:50,05-01-2011 15:30,346.3213333,11,10.96666667,0.731111111,,5.847367053,
1971,15047,1,343.62,15-03-2011 10:49,15-03-2011 10:49,343.62,3,0,0,,5.839536396,
1972,15048,4,384.05,05-10-2011 14:55,06-12-2010 12:15,96.0125,10,10.1,2.525,,4.564478391,
1973,15049,1,121.17,11-03-2011 12:13,11-03-2011 12:13,121.17,3,0,0,,4.797194518,
1974,15050,3,1782.09,14-11-2011 16:17,29-09-2011 13:22,594.03,11,1.533333333,0.511111111,,6.386929823,
1975,15051,3,1391.61,16-11-2011 15:38,12-07-2011 15:29,463.87,11,4.233333333,1.411111111,,6.139604341,
1976,15052,1,215.78,24-01-2011 15:52,24-01-2011 15:52,215.78,1,0,0,,5.37425937,
1977,15053,3,697.79,05-12-2011 12:08,03-03-2011 12:06,232.5966667,12,9.233333333,3.077777778,,5.449305909,
1978,15054,2,302.1,27-11-2011 15:02,30-10-2011 14:33,151.05,11,0.933333333,0.466666667,,5.017610908,
1979,15057,2,1489.5,09-03-2011 15:17,28-01-2011 09:09,744.75,3,1.333333333,0.666666667,,6.613048592,
1980,15058,11,2124.99,14-11-2011 14:57,31-01-2011 15:35,193.1809091,11,9.533333333,0.866666667,,5.263627103,
1981,15059,9,1337.72,30-10-2011 11:35,09-01-2011 11:54,148.6355556,10,9.766666667,1.085185185,,5.001497374,
1982,15060,4,301.84,01-12-2011 13:47,30-11-2011 14:03,75.46,12,0,0,,4.323602715,
1983,15061,48,54534.14,06-12-2011 12:06,02-12-2010 15:19,1136.127917,12,12.26666667,0.255555556,,7.035381196,
1984,15062,4,987.86,29-09-2011 16:51,15-12-2010 15:37,246.965,9,9.6,2.4,,5.509246626,
1985,15063,1,370.8,10-05-2011 13:25,10-05-2011 13:25,370.8,5,0,0,,5.915662834,
1986,15065,4,3158.13,02-11-2011 09:45,21-02-2011 12:54,789.5325,11,8.433333333,2.108333333,,6.671440998,
1987,15066,1,893.59,17-10-2011 13:25,17-10-2011 13:25,893.59,10,0,0,,6.795247057,
1988,15067,3,1744.76,22-09-2011 13:20,02-03-2011 12:10,581.5866667,9,6.8,2.266666667,,6.365760001,
1989,15068,2,553.36,24-10-2011 14:47,28-03-2011 14:27,276.68,10,7,3.5,,5.622861604,
1990,15069,1,1109.53,13-06-2011 14:16,13-06-2011 14:16,1109.53,6,0,0,,7.011691781,
1991,15070,1,106.2,02-12-2010 11:23,02-12-2010 11:23,106.2,0,0,0,,4.665324109,
1992,15071,2,982.07,07-09-2011 11:43,09-03-2011 10:19,491.035,9,6.066666667,3.033333333,,6.196515408,
1993,15073,3,990.21,30-11-2011 10:44,06-06-2011 09:59,330.07,11,5.9,1.966666667,,5.799304753,
1994,15074,1,748.87,26-08-2011 14:45,26-08-2011 14:45,748.87,8,0,0,,6.618565404,
1995,15075,1,773.03,23-09-2011 12:27,23-09-2011 12:27,773.03,9,0,0,,6.650317858,
1996,15076,1,880.85,20-06-2011 08:23,20-06-2011 08:23,880.85,6,0,0,,6.78088735,
1997,15078,32,9743.11,02-12-2011 15:41,06-12-2010 12:38,304.4721875,12,12.03333333,0.376041667,,5.718579745,
1998,15079,4,895.61,11-05-2011 12:45,09-12-2010 09:25,223.9025,5,5.1,1.275,,5.411210689,
1999,15081,5,504.8,17-11-2011 17:08,07-12-2010 16:20,100.96,11,11.5,2.3,,4.614724399,
2000,15083,1,88.2,28-03-2011 12:18,28-03-2011 12:18,88.2,3,0,0,,4.479606963,
2001,15087,1,306.94,03-03-2011 10:34,03-03-2011 10:34,306.94,3,0,0,,5.726652289,
2002,15088,2,1160.07,18-11-2011 13:14,03-10-2011 14:05,580.035,11,1.5,0.75,,6.363088447,
2003,15089,6,2420.84,29-11-2011 16:31,03-08-2011 14:14,403.4733333,11,3.933333333,0.655555556,,6.000110397,
2004,15090,1,381.32,04-02-2011 14:03,04-02-2011 14:03,381.32,2,0,0,,5.943638918,
2005,15091,1,480.71,03-10-2011 12:47,03-10-2011 12:47,480.71,10,0,0,,6.175264178,
2006,15092,2,457.81,08-05-2011 14:10,01-03-2011 12:24,228.905,5,2.266666667,1.133333333,,5.43330707,
2007,15093,6,4597.02,21-11-2011 13:09,02-12-2010 18:25,766.17,11,11.76666667,1.961111111,,6.641404077,
2008,15095,4,1370.6,28-08-2011 12:01,20-05-2011 14:27,342.65,8,3.3,0.825,,5.836709518,
2009,15096,1,219.39,28-10-2011 10:27,28-10-2011 10:27,219.39,10,0,0,,5.390850968,
2010,15097,1,248.08,05-12-2011 14:03,05-12-2011 14:03,248.08,12,0,0,,5.513751275,
2011,15098,3,39916.5,10-06-2011 15:33,10-06-2011 15:22,13305.5,6,0,0,,9.495932763,
2012,15099,1,410.48,16-09-2011 13:13,16-09-2011 13:13,410.48,9,0,0,,6.017327207,
2013,15100,3,876,10-01-2011 10:35,01-12-2010 09:09,292,1,1.333333333,0.444444444,,5.676753802,
2014,15101,2,317.53,01-12-2011 10:18,15-12-2010 12:54,158.765,12,11.66666667,5.833333333,,5.067425121,
2015,15103,2,703.36,08-11-2011 14:53,14-09-2011 13:54,351.68,11,1.833333333,0.916666667,,5.862721671,
2016,15104,2,1027.44,27-05-2011 12:29,02-03-2011 14:16,513.72,5,2.833333333,1.416666667,,6.24167837,
2017,15105,7,2298.93,21-11-2011 16:54,28-07-2011 10:09,328.4185714,11,3.866666667,0.552380952,,5.794288927,
2018,15106,5,1422.52,22-11-2011 09:16,15-03-2011 12:52,284.504,11,8.366666667,1.673333333,,5.650747313,
2019,15107,6,319.5,01-02-2011 14:46,02-12-2010 13:45,53.25,2,2.033333333,0.338888889,,3.974997805,
2020,15108,3,1159.25,21-07-2011 10:24,26-04-2011 10:54,386.4166667,7,2.833333333,0.944444444,,5.956916235,
2021,15109,1,484.95,08-04-2011 09:58,08-04-2011 09:58,484.95,4,0,0,,6.184045793,
2022,15110,4,996.1,16-11-2011 11:16,25-01-2011 11:41,249.025,11,9.8,2.45,,5.517553293,
2023,15111,3,1567.48,10-11-2011 16:58,02-12-2010 11:45,522.4933333,11,11.43333333,3.811111111,,6.258612225,
2024,15113,3,3608.94,30-11-2011 08:23,16-10-2011 15:27,1202.98,11,1.466666667,0.488888889,,7.092557091,
2025,15114,10,2760.56,09-11-2011 15:05,11-02-2011 08:45,276.056,11,9.033333333,0.903333333,,5.620603744,
2026,15115,1,340.11,21-11-2011 14:59,21-11-2011 14:59,340.11,11,0,0,,5.829269095,
2027,15116,4,1352.75,22-11-2011 12:25,19-05-2011 08:50,338.1875,11,6.233333333,1.558333333,,5.823600475,
2028,15117,5,1551.78,25-11-2011 08:12,08-05-2011 12:38,310.356,11,6.666666667,1.333333333,,5.737720026,
2029,15118,1,244.8,28-07-2011 14:54,28-07-2011 14:54,244.8,7,0,0,,5.500441551,
2030,15119,1,266.4,08-04-2011 09:08,08-04-2011 09:08,266.4,4,0,0,,5.584998939,
2031,15120,1,358.82,29-07-2011 09:48,29-07-2011 09:48,358.82,7,0,0,,5.88282087,
2032,15121,2,457.72,20-10-2011 14:51,24-02-2011 12:41,228.86,10,7.933333333,3.966666667,,5.433110463,
2033,15122,3,1633.78,17-08-2011 16:48,15-02-2011 09:59,544.5933333,8,6.1,2.033333333,,6.300039339,
2034,15123,2,2199.31,02-12-2011 13:12,17-05-2011 14:57,1099.655,12,6.6,3.3,,7.002751773,
2035,15124,2,184.19,17-11-2011 10:09,01-06-2011 09:06,92.095,11,5.633333333,2.816666667,,4.522820653,
2036,15125,15,11528.48,14-11-2011 13:57,14-03-2011 09:59,768.5653333,11,8.166666667,0.544444444,,6.644525573,
2037,15127,1,406.53,05-10-2011 10:30,05-10-2011 10:30,406.53,10,0,0,,6.007657727,
2038,15128,4,1471,10-10-2011 13:54,04-05-2011 12:32,367.75,10,5.3,1.325,,5.907403359,
2039,15129,11,3447.4,20-10-2011 14:40,21-02-2011 09:09,313.4,10,8.033333333,0.73030303,,5.74748033,
2040,15130,1,330.11,23-06-2011 10:15,23-06-2011 10:15,330.11,6,0,0,,5.799425932,
2041,15132,5,977.93,21-11-2011 17:10,22-03-2011 12:02,195.586,11,8.133333333,1.626666667,,5.27600018,
2042,15133,3,982.42,04-08-2011 10:44,11-02-2011 10:38,327.4733333,8,5.8,1.933333333,,5.791406627,
2043,15134,8,1387.99,25-11-2011 08:55,13-04-2011 11:05,173.49875,11,7.5,0.9375,,5.156170395,
2044,15135,1,139.05,14-04-2011 19:16,14-04-2011 19:16,139.05,4,0,0,,4.934833581,
2045,15136,4,1286.7,07-12-2011 12:26,04-09-2011 16:05,321.675,12,3.1,0.775,,5.773541719,
2046,15139,2,178.96,14-04-2011 11:39,07-01-2011 12:44,89.48,4,3.2,1.6,,4.494015137,
2047,15140,7,2354.25,18-10-2011 14:07,20-03-2011 14:37,336.3214286,10,7.033333333,1.004761905,,5.818067335,
2048,15142,1,498.74,24-10-2011 12:51,24-10-2011 12:51,498.74,10,0,0,,6.212084918,
2049,15143,1,259.45,28-04-2011 12:03,28-04-2011 12:03,259.45,4,0,0,,5.558564006,
2050,15144,17,6580.44,01-12-2011 15:12,31-01-2011 13:17,387.0847059,12,10.13333333,0.596078431,,5.958643547,
2051,15145,4,1194.73,05-12-2011 17:21,05-04-2011 15:20,298.6825,12,8.133333333,2.033333333,,5.699381136,
2052,15146,2,1327.16,28-06-2011 12:09,21-02-2011 13:07,663.58,6,4.2,2.1,,6.497649419,
2053,15147,1,623.5,13-04-2011 15:57,13-04-2011 15:57,623.5,4,0,0,,6.435348765,
2054,15148,1,301.29,29-11-2011 08:21,29-11-2011 08:21,301.29,11,0,0,,5.708073256,
2055,15149,1,520.8,29-07-2011 10:58,29-07-2011 10:58,520.8,7,0,0,,6.255366091,
2056,15150,10,5301.17,22-11-2011 12:52,15-03-2011 14:21,530.117,11,8.366666667,0.836666667,,6.273097737,
2057,15152,13,4745.69,30-11-2011 12:32,05-06-2011 15:36,365.0530769,11,5.9,0.453846154,,5.900042759,
2058,15153,1,329.25,08-11-2011 17:09,08-11-2011 17:09,329.25,11,0,0,,5.796817341,
2059,15154,1,296.42,25-09-2011 16:05,25-09-2011 16:05,296.42,9,0,0,,5.691777368,
2060,15156,3,961.49,08-12-2011 18:22,06-11-2011 12:41,320.4966667,12,1.066666667,0.355555556,,5.769871876,
2061,15157,3,1936.07,06-12-2011 11:28,16-12-2010 13:44,645.3566667,12,11.8,3.933333333,,6.469803136,
2062,15158,1,401.4,25-10-2011 13:53,25-10-2011 13:53,401.4,10,0,0,,5.994958436,
2063,15159,30,18641.01,08-12-2011 12:05,13-12-2010 15:44,621.367,12,11.96666667,0.398888889,,6.43192189,
2064,15160,1,158.16,17-12-2010 14:15,17-12-2010 14:15,158.16,0,0,0,,5.063607179,
2065,15163,2,304.47,21-11-2011 13:10,31-05-2011 15:22,152.235,11,5.766666667,2.883333333,,5.02542538,
2066,15164,3,843.05,02-10-2011 12:05,04-01-2011 14:21,281.0166667,10,9,3,,5.63841398,
2067,15165,1,487.75,01-12-2010 14:03,01-12-2010 14:03,487.75,0,0,0,,6.18980298,
2068,15167,1,163,23-01-2011 12:41,23-01-2011 12:41,163,1,0,0,,5.093750201,
2069,15168,1,106.56,14-11-2011 11:26,14-11-2011 11:26,106.56,11,0,0,,4.668708207,
2070,15171,1,1289.5,12-01-2011 15:36,12-01-2011 15:36,1289.5,1,0,0,,7.162009825,
2071,15172,5,1609.05,01-12-2011 11:51,17-04-2011 11:56,321.81,12,7.566666667,1.513333333,,5.773961309,
2072,15174,1,135.75,21-01-2011 09:06,21-01-2011 09:06,135.75,1,0,0,,4.910814959,
2073,15175,1,224.14,29-09-2011 11:31,29-09-2011 11:31,224.14,9,0,0,,5.412270857,
2074,15178,1,40.5,24-03-2011 15:12,24-03-2011 15:12,40.5,3,0,0,,3.701301974,
2075,15179,5,2206.95,21-11-2011 12:53,24-01-2011 13:48,441.39,11,10,2,,6.089928838,
2076,15180,1,87.5,07-12-2010 14:57,07-12-2010 14:57,87.5,0,0,0,,4.471638793,
2077,15181,3,689.48,04-10-2011 13:58,15-03-2011 12:03,229.8266667,10,6.766666667,2.255555556,,5.437325402,
2078,15182,2,622.85,08-07-2011 13:37,16-03-2011 12:42,311.425,7,3.8,1.9,,5.741158539,
2079,15184,2,406.76,10-11-2011 13:41,02-06-2011 12:06,203.38,11,5.366666667,2.683333333,,5.31507615,
2080,15185,1,310.62,30-09-2011 14:06,30-09-2011 14:06,310.62,9,0,0,,5.7385703,
2081,15186,2,411.41,25-11-2011 14:58,24-06-2011 14:54,205.705,11,5.133333333,2.566666667,,5.326443104,
2082,15187,15,4762.18,08-12-2011 11:56,11-05-2011 13:49,317.4786667,12,7,0.466666667,,5.760410624,
2083,15189,41,16225.39,08-12-2011 13:22,11-01-2011 12:29,395.7412195,12,11.03333333,0.269105691,,5.980760512,
2084,15192,3,1044.32,12-08-2011 11:41,09-12-2010 14:56,348.1066667,8,8.166666667,2.722222222,,5.852508946,
2085,15193,1,499.32,10-10-2011 08:23,10-10-2011 08:23,499.32,10,0,0,,6.213247173,
2086,15194,15,7616.53,06-12-2011 15:10,06-12-2010 15:00,507.7686667,12,12.16666667,0.811111111,,6.230025963,
2087,15195,1,3861,07-12-2011 12:20,07-12-2011 12:20,3861,12,0,0,,8.258681496,
2088,15197,3,1079.61,29-11-2011 10:00,16-12-2010 18:01,359.87,11,11.56666667,3.855555556,,5.885742855,
2089,15198,2,193.64,08-09-2011 14:42,07-08-2011 15:16,96.82,9,1.033333333,0.516666667,,4.572853585,
2090,15199,4,1268.7,11-10-2011 15:12,04-02-2011 14:04,317.175,10,8.3,2.075,,5.759453672,
2091,15201,5,1236.54,13-09-2011 14:53,06-04-2011 14:02,247.308,9,5.333333333,1.066666667,,5.510634523,
2092,15203,6,1827.8,14-11-2011 08:16,01-02-2011 12:29,304.6333333,11,9.5,1.583333333,,5.719108868,
2093,15204,1,316.58,17-12-2010 13:49,17-12-2010 13:49,316.58,0,0,0,,5.757575974,
2094,15205,2,653.24,15-09-2011 19:36,04-08-2011 16:07,326.62,9,1.4,0.7,,5.788797416,
2095,15206,4,420.3,29-11-2011 13:41,09-03-2011 08:59,105.075,11,8.833333333,2.208333333,,4.654674381,
2096,15208,5,870.12,08-12-2011 17:24,21-12-2010 13:03,174.024,12,11.73333333,2.346666667,,5.159193221,
2097,15210,1,331.18,28-04-2011 16:11,28-04-2011 16:11,331.18,4,0,0,,5.802662034,
2098,15211,2,881.11,10-10-2011 13:31,09-12-2010 16:08,440.555,10,10.13333333,5.066666667,,6.088035296,
2099,15212,1,101.8,12-04-2011 13:45,12-04-2011 13:45,101.8,4,0,0,,4.623010104,
2100,15213,2,328.35,25-01-2011 12:21,14-01-2011 11:05,164.175,1,0.366666667,0.183333333,,5.100932932,
2101,15214,8,1661.44,08-12-2011 12:07,11-04-2011 09:46,207.68,12,8.033333333,1.004166667,,5.335998434,
2102,15215,3,734.94,24-10-2011 11:41,04-09-2011 12:24,244.98,10,1.633333333,0.544444444,,5.501176575,
2103,15216,1,96.6,13-09-2011 11:41,13-09-2011 11:41,96.6,9,0,0,,4.570578741,
2104,15218,11,5756.89,29-11-2011 11:48,25-01-2011 11:20,523.3536364,11,10.26666667,0.933333333,,6.260257405,
2105,15219,1,305.75,16-06-2011 16:57,16-06-2011 16:57,305.75,6,0,0,,5.722767775,
2106,15220,6,1778.96,19-10-2011 12:39,04-03-2011 10:24,296.4933333,10,7.633333333,1.272222222,,5.692024734,
2107,15221,1,403.25,08-12-2010 13:08,08-12-2010 13:08,403.25,0,0,0,,5.999556717,
2108,15222,1,585,25-01-2011 08:03,25-01-2011 08:03,585,1,0,0,,6.371611847,
2109,15223,2,755.75,28-04-2011 11:31,04-04-2011 12:17,377.875,4,0.766666667,0.383333333,,5.934563453,
2110,15224,2,322.08,16-12-2010 15:02,12-12-2010 12:34,161.04,0,0.133333333,0.066666667,,5.081652781,
2111,15225,1,409.4,19-04-2011 14:51,19-04-2011 14:51,409.4,4,0,0,,6.014692673,
